label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
0,F4-C4,0.01097121707178375,0.005140087579548512,0.0012516739423194389,0.014858835075530168
0,C4-P4,0.040122367881149895,0.008108606739319364,0.0026985888640192607,0.011757537345257713
0,P4-O2,0.021725672776421297,0.028603200962478575,0.006606253011419971,0.036685153933549444
0,Fp1-F3,0.00992311729843328,0.0053440493481333486,0.0047694550799080885,0.011197416946241032
0,F3-C3,0.009709283667887706,0.004117487177403454,0.0049217578574927215,0.010010194788918946
0,C3-P3,0.015580457735010851,0.003478742241435643,0.0013226814663541706,0.008805984541564147
0,P3-O1,0.20810201731815142,0.030354274606690195,0.014309036684853643,0.03916044977447165
0,Fp2-F8,0.03702660425271037,0.01816171255843716,0.01392966154307514,0.04388158934525168
0,F8-T4,0.005390260247463786,0.006400159155537438,0.011109780649190944,0.03483616975164958
0,T4-T6,0.012311105890863948,0.010627398949636796,0.01323447980362387,0.011077421158814438
0,T6-O2,0.030570808818849694,0.017065881737269882,0.006694516996645047,0.01552102436938433
0,Fp1-F7,0.0411510248051118,0.03874070628187348,0.021477873294957393,0.06439931800861516
0,F7-T3,0.03480923507825936,0.01228528930662992,0.007859655406848768,0.014484456307257327
0,T3-T5,0.010024621269829576,0.008797416945982512,0.0024966712038454347,0.007495463568467073
0,T5-O1,0.28515533595542863,0.06531238656484127,0.04222103246964925,0.08261195022895673
0,Fz-Cz,0.022996353821617067,0.009422570551224503,0.0011203330576263365,0.006518451924389397
0,Cz-Pz,0.008721694939593315,0.0027578672190432672,0.0032504682950010503,0.01111916809720506
0,Fp2-F4,0.011436713827550368,0.005527578567572698,0.006125074465610973,0.011166680585239355
0,F4-C4,0.021692191395732925,0.00263627296228019,0.010232878659227661,0.011238546220443731
0,C4-P4,0.056371012277067936,0.001217186766450898,0.0073483453935072295,0.01689273055392814
0,P4-O2,0.11996246957946807,0.03236689153839298,0.01236909382076434,0.024276782869159977
0,Fp1-F3,0.006062379706690914,0.01005176084118116,0.002713537183896974,0.010095979267764439
0,F3-C3,0.006016884693389054,0.003822629075816911,0.002999644462053307,0.008232714154610696
0,C3-P3,0.008574547863770246,0.005143896304772324,0.002820009688434583,0.008536945983799796
0,P3-O1,0.09502625319591587,0.025034789343522337,0.005599196427481949,0.014350366710533352
0,Fp2-F8,0.08779143407119425,0.020395781272650654,0.014725071070973487,0.04212183416421703
0,F8-T4,0.009818555381298597,0.011252985976003592,0.0079329852410151,0.015661813666691296
0,T4-T6,0.042766082874176804,0.005341913945273585,0.005897362082498661,0.010498013737823615
0,T6-O2,0.06410074399886881,0.024886422302021836,0.006032123409670418,0.01980797229240321
0,Fp1-F7,0.06951105249364849,0.023039583956401134,0.008796982244330702,0.04336073130477063
0,F7-T3,0.09578747832759955,0.012937650920248716,0.0050658730580031945,0.024111426308976537
0,T3-T5,0.05335319997849798,0.0076023693614243265,0.0013251407502206792,0.011209828825990281
0,T5-O1,0.15851652163417615,0.027337595454306977,0.009762274534191047,0.031693504011133675
0,Fz-Cz,0.0053142660406191216,0.00215628343189371,0.001392240264015806,0.0036057904966592873
0,Cz-Pz,0.02515080516995358,0.0032989704542963332,0.0029871882157819826,0.011303906743392971
0,Fp2-F4,0.010666626825822307,0.0016148322520707693,0.0009748710296751827,0.0048331979793214755
0,F4-C4,0.018069737042618488,0.007203771851080979,0.002754582209438683,0.007465973168813736
0,C4-P4,0.017896094312464375,0.009148738867601721,0.004503030762464887,0.009164767643343848
0,P4-O2,0.0643759884412953,0.010858139844588239,0.009944526789035511,0.015558731236290573
0,Fp1-F3,0.02498152753372278,0.0086325058681609,0.0025270231019503485,0.007637705027070091
0,F3-C3,0.023099063059704075,0.007464218780547449,0.0036332356832817097,0.008293681528564667
0,C3-P3,0.011226815510130248,0.006062994775786203,0.005882179998906644,0.01108208416502807
0,P3-O1,0.0472583772683001,0.00555510195419639,0.005126712888160315,0.025578820261375743
0,Fp2-F8,0.06827784107515619,0.016172262915245074,0.009207916810548363,0.05069611122809972
0,F8-T4,0.014972740479063953,0.009549255935738441,0.013635966426183296,0.02130857312564928
0,T4-T6,0.0037173996341742697,0.0019247587051908622,0.002227262677935302,0.007660094246096207
0,T6-O2,0.030215178699100845,0.011646863561515102,0.010141360968432085,0.025878168675609027
0,Fp1-F7,0.02189986507330702,0.05807028367727099,0.024297712333770573,0.062380595906703896
0,F7-T3,0.04136694407271676,0.010441530272277394,0.007221705772284917,0.02355744650876694
0,T3-T5,0.008947929020752476,0.006859302031565072,0.002815527379045488,0.013691175236462873
0,T5-O1,0.03833988767131072,0.0327919619395785,0.014430799784043144,0.032998910088524916
0,Fz-Cz,0.008848102462155333,0.00261018724431479,0.0009028341400516836,0.005071978356866991
0,Cz-Pz,0.007999761954745575,0.002574745538702142,0.003869079099364299,0.013540189257790169
0,Fp2-F4,0.00794439479801081,0.004657756263321293,0.0020586720088922343,0.006044807914081937
0,F4-C4,0.027889946923211412,0.0025388582439220737,0.0007636000943287316,0.0073645270102700566
0,C4-P4,0.060712267220398096,0.0042150130588809185,0.0023237250453678553,0.007795508482557201
0,P4-O2,0.10164229052600254,0.010105667098796772,0.010448175124507192,0.028884879916364258
0,Fp1-F3,0.01677505362434695,0.01539549929930914,0.007589400373164373,0.011980587477353186
0,F3-C3,0.011743462091227752,0.01008324914426615,0.005425828873524118,0.007832479120912185
0,C3-P3,0.004730682101555399,0.002984600268158371,0.0024307632901092585,0.010929572970878123
0,P3-O1,0.2067586615395026,0.02200026042128361,0.01771030408757431,0.03129899646377503
0,Fp2-F8,0.10037060183229041,0.02200685508389414,0.013652881957941575,0.04499636325631598
0,F8-T4,0.09404356019389852,0.007067232739951552,0.005253604336085934,0.02983101768002515
0,T4-T6,0.004640973726596853,0.004212077394401792,0.004867863903572467,0.011489701879883723
0,T6-O2,0.005181382014472867,0.011136063005225691,0.00481209062794408,0.021176611276690092
0,Fp1-F7,0.032439470163258544,0.012482386066024637,0.009992263395768815,0.04717906452383193
0,F7-T3,0.02289447073463804,0.018341275466113978,0.007681845651404125,0.03107402340856351
0,T3-T5,0.01950605311928919,0.004169313350933517,0.005104201514777964,0.013137950144009489
0,T5-O1,0.3270926952706063,0.04727252211517274,0.019655723302370996,0.04368830687355843
0,Fz-Cz,0.008409476185017242,0.0024910147853382616,0.0010695322719562333,0.006981108132299123
0,Cz-Pz,0.013203647958941316,0.002754730870074359,0.001207592335357966,0.006480360404706882
0,Fp2-F4,0.002548792770555087,0.0016098828473591965,0.002646528674067867,0.0062677938564621285
0,F4-C4,0.011925385915906117,0.002496470477735026,0.002472817434861664,0.006728005496332619
0,C4-P4,0.022923784259687212,0.012372031147198086,0.004347018241416588,0.010645143407777953
0,P4-O2,0.012215675449252261,0.007367859332441904,0.009148396031467207,0.029869343429730164
0,Fp1-F3,0.010739781158074163,0.012013070827625844,0.004462466223012728,0.009945602524823061
0,F3-C3,0.01024664091634787,0.004556946224729833,0.003078394596153048,0.006463237133764833
0,C3-P3,0.0021985436390357972,0.00229089863374618,0.0011813132922049903,0.007308011456019196
0,P3-O1,0.00915164996195143,0.008574755606766592,0.006134870405099925,0.0134213749911413
0,Fp2-F8,0.03230525792972266,0.012825596605465409,0.015959560321350513,0.043269929474942244
0,F8-T4,0.011072580276104199,0.00936120148121461,0.003804294791242436,0.022455908696855414
0,T4-T6,0.05539723300028031,0.012011860222332152,0.0031914867756183546,0.017714817936389994
0,T6-O2,0.0635205956765939,0.02460837212919922,0.007289583744278705,0.021727441799686283
0,Fp1-F7,0.06375669369212517,0.016582557209700335,0.014659859527538156,0.057864735815369286
0,F7-T3,0.030101291466042512,0.015430450611597942,0.007962182657867954,0.03038241175140623
0,T3-T5,0.008788997545700993,0.0011965011097149808,0.0021503056968634766,0.016215333555839154
0,T5-O1,0.05746815551186009,0.022986611397086843,0.008857375580855028,0.04776994869006072
0,Fz-Cz,0.0068873092516396825,0.002394726218587587,0.001893703592432475,0.006439098062156516
0,Cz-Pz,0.03691017943398659,0.004038811208623342,0.0018073949344177098,0.014538543780189398
0,Fp2-F4,0.008015101035517905,0.005278362959740749,0.00232401650186414,0.005025447988813389
0,F4-C4,0.033274173342157945,0.0010034468745575647,0.002113112912887298,0.005091966948826184
0,C4-P4,0.008906276101071363,0.008253674757765263,0.00488625069943122,0.00858286052324661
0,P4-O2,0.04476560795665233,0.021195810926786594,0.006549156211103558,0.03197005286362406
0,Fp1-F3,0.019924084585590654,0.005139114361549858,0.00201147893602139,0.009374642180438543
0,F3-C3,0.019645209360441365,0.004831600703078869,0.0011039158300691653,0.008010177911949263
0,C3-P3,0.009925829060064964,0.0028800395837671046,0.003272011034697881,0.01033211217332526
0,P3-O1,0.07853866613843319,0.010816009983346224,0.006488261299219713,0.015491936000905183
0,Fp2-F8,0.06650450071229712,0.033781349669290736,0.011250509925235033,0.040412824323791265
0,F8-T4,0.0282357524044502,0.007431952931739238,0.00711571433973912,0.016290479792298848
0,T4-T6,0.009196086957132957,0.007763284217902134,0.005526217997851062,0.014386017888192923
0,T6-O2,0.013288220586065264,0.008868529095789819,0.009836868246193616,0.017570560749737434
0,Fp1-F7,0.052068232990782955,0.01537030790290269,0.012077186721914107,0.052513362235502986
0,F7-T3,0.028714094883755283,0.02313830911195353,0.007727595262579695,0.024300886464986415
0,T3-T5,0.0763638002746262,0.016979517569003743,0.0013618200937557839,0.009049018087752608
0,T5-O1,0.060936786891443974,0.015630000068437868,0.015217506442238108,0.030566847662936977
0,Fz-Cz,0.0030825005862019444,0.002510254500497756,0.002637871046702195,0.0057070062872901705
0,Cz-Pz,0.014807061662165522,0.009729081984531218,0.0031105050439383256,0.010915154566986022
0,Fp2-F4,0.01298724550309095,0.0030178921464597956,0.0016793907138068275,0.0049379836157067755
0,F4-C4,0.02295660671856727,0.010086466558629176,0.0072216576102189355,0.014320318431010233
0,C4-P4,0.019518293505781173,0.006704889920406725,0.0036727315200266227,0.007914532795840291
0,P4-O2,0.02862894663982333,0.03692953714284556,0.01340018956088411,0.025723596482582496
0,Fp1-F3,0.03637054343090379,0.006966909221899165,0.0025385365634335846,0.02117479520967483
0,F3-C3,0.03677501101875182,0.004193626956348104,0.003730121739653572,0.007404480595467753
0,C3-P3,0.040831889331072686,0.0024942081787895686,0.004665585266793398,0.010292668500559056
0,P3-O1,0.09652001795048316,0.018231723122326914,0.006646199045854342,0.01746188107894632
0,Fp2-F8,0.024421602628271255,0.031182790845055746,0.015119042173770964,0.0397062067951853
0,F8-T4,0.02534296146436769,0.009046057680687948,0.007037696159801819,0.024435325690317443
0,T4-T6,0.015362254247857938,0.004664871744862802,0.0062313955674126375,0.013797037268412988
0,T6-O2,0.033380565825824146,0.026015378376873653,0.015065158376617361,0.020984213787044008
0,Fp1-F7,0.0857834321860322,0.0454613457436166,0.022303872706156583,0.09522171881271226
0,F7-T3,0.010140321790562934,0.018315240195307614,0.006292674421244659,0.015091412022631649
0,T3-T5,0.009853542800270638,0.009359083919832818,0.0053733165309869935,0.012349864203010803
0,T5-O1,0.08544389190427237,0.02825087831533918,0.017390488373005854,0.05359407295837726
0,Fz-Cz,0.006274477694722154,0.003695744945423338,0.0016660534147616502,0.007194732826169987
0,Cz-Pz,0.05461396353644439,0.0021951146377113557,0.0018063887655082205,0.009580681976275221
0,Fp2-F4,0.012445122775859034,0.005713271441101749,0.0018393865334102892,0.009110866691106771
0,F4-C4,0.020552263016951483,0.012194697511988133,0.002834220823792735,0.011296800779359007
0,C4-P4,0.005086825287426703,0.0022216809944257086,0.005740409253659669,0.011818610430406556
0,P4-O2,0.023625808727957665,0.040224299514715414,0.006096897663587721,0.037177344580266156
0,Fp1-F3,0.011943734179906934,0.01613079815992397,0.008448811430992348,0.05704558187773458
0,F3-C3,0.006459579354040781,0.0051602932504819276,0.006174752977860769,0.0111059665755404
0,C3-P3,0.03635208338654413,0.010518994639404054,0.004463860023532897,0.013949177560259134
0,P3-O1,0.08529345318031062,0.025190612841168088,0.021990838967466328,0.03192705887476736
0,Fp2-F8,0.05868541897510283,0.01387269172943826,0.006848956862921735,0.02821828282380757
0,F8-T4,0.0103205470710575,0.010785785606025326,0.006932122983867136,0.0234489540175786
0,T4-T6,0.015230728876949687,0.003538196112316727,0.004309182394655046,0.014183865642689888
0,T6-O2,0.04857369539521672,0.05163008054099659,0.004614314117174425,0.022751799139001185
0,Fp1-F7,0.0806356847357819,0.04062913298712916,0.008031751573414484,0.10365478287193941
0,F7-T3,0.03896538530564075,0.031953036445527536,0.013200943750444926,0.023074666087358003
0,T3-T5,0.016481848689635162,0.014673097608123511,0.00480053861404656,0.012778462527182632
0,T5-O1,0.09334466777906303,0.030562378118810102,0.022693169567166882,0.03745921510316667
0,Fz-Cz,0.007510980458822882,0.004976879215954146,0.001763853634196471,0.008941086337263262
0,Cz-Pz,0.027432607015162234,0.010798752823993077,0.01075150966347689,0.01088336438354432
0,Fp2-F4,0.006166399171910457,0.0018412374790726862,0.0015435635802315056,0.0055403528866712955
0,F4-C4,0.01467668767502645,0.003982619110464864,0.00285180578994718,0.00921936593254432
0,C4-P4,0.05816977888143169,0.023992059781722554,0.004728397338866315,0.01249131718456461
0,P4-O2,0.23124098218601058,0.09488618987212837,0.01359955741398786,0.04761652451831727
0,Fp1-F3,0.022712406822382788,0.004077321800721123,0.024483593907533678,0.07768201409016103
0,F3-C3,0.05190970269980563,0.0035880382853366068,0.0028900415576378568,0.009272349844781947
0,C3-P3,0.02081251142764987,0.003523572967248414,0.002456556471808373,0.007973200554190957
0,P3-O1,0.055062618385786986,0.05650733011650066,0.016630171031865554,0.013548599053170065
0,Fp2-F8,0.03316096129029986,0.016699895235337346,0.017255303631060346,0.04405935570378572
0,F8-T4,0.032907505661620914,0.009837756034041798,0.0073485802225533026,0.0233748572305392
0,T4-T6,0.06380104486311193,0.005014349906253956,0.004936517045189739,0.01755226364901557
0,T6-O2,0.1872501217600792,0.0763757612972582,0.009067962244615433,0.037186467769319796
0,Fp1-F7,0.04394864106692334,0.04175432007894987,0.019437245836127222,0.10115700171643727
0,F7-T3,0.07810871438080252,0.022517572466055333,0.00823896642549818,0.02656690705388867
0,T3-T5,0.1301783492311543,0.0388919023740609,0.007719682781822772,0.013090610371976064
0,T5-O1,0.24371484233753027,0.16803781678707436,0.014334247838981615,0.04715652053093189
0,Fz-Cz,0.005575444019657308,0.003359251637662803,0.0033141917753207657,0.00782639275188371
0,Cz-Pz,0.04485734164918313,0.00880002852768034,0.0025724567542346017,0.011536899946551528
0,Fp2-F4,0.030105749846227367,0.001087173878555808,0.002075678117794007,0.008551630782669021
0,F4-C4,0.006401582548041253,0.006287756807347954,0.003143407173752255,0.017704751511879068
0,C4-P4,0.010249692271854977,0.013210043843298012,0.004490238152396954,0.007021209119832346
0,P4-O2,0.05430177841612585,0.06664175378387528,0.0052327834621238535,0.06878787015757301
0,Fp1-F3,0.006895229655666157,0.015342898938981973,0.006058952236882066,0.04077977453306629
0,F3-C3,0.011338751393640177,0.009411639971193528,0.0025760271024147427,0.01116121083207609
0,C3-P3,0.0029083529241062315,0.009287302035799118,0.007149818988958163,0.0076284902520682655
0,P3-O1,0.027744192128036235,0.026162434562872563,0.006117735347364815,0.017600300355895104
0,Fp2-F8,0.06022386644392072,0.01968691685060525,0.013258758452226667,0.03962168729065529
0,F8-T4,0.01574376872423959,0.010925636010259802,0.007400233227980631,0.02946658801337475
0,T4-T6,0.01265549142499492,0.010468058323552366,0.003362659186163847,0.01659765660853616
0,T6-O2,0.04579305211220282,0.02426778280211615,0.012589339657425116,0.08058130086995331
0,Fp1-F7,0.06554744063490132,0.025195241400010757,0.024753632945775258,0.07706846383450859
0,F7-T3,0.019078086669810555,0.008279061078580733,0.009761414364686086,0.025528118681299554
0,T3-T5,0.026514434799262285,0.01159969074578344,0.0013410750245456094,0.010274323422067525
0,T5-O1,0.10658035874947819,0.03857530029945487,0.010998756343316377,0.05253737422941785
0,Fz-Cz,0.006819866998953987,0.004715443001080756,0.002003816796913757,0.007481387634226393
0,Cz-Pz,0.01853194610583623,0.0068702889336138655,0.004282341041242386,0.014232237618198335
0,Fp2-F4,0.006996399979512562,0.004742152869383067,0.0021337583775624287,0.006536757879255108
0,F4-C4,0.031134658017642487,0.010747242831388245,0.0035631810216376876,0.010039422685440696
0,C4-P4,0.04417014694069491,0.005988780440106473,0.002582437891610108,0.01511639836336086
0,P4-O2,0.058430023349752634,0.021816033552884046,0.0056694754086821855,0.0487991313102714
0,Fp1-F3,0.03703952962271527,0.012663443264622789,0.005963940922835225,0.01925406672455314
